Suburb,Rooms,Type,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Day,Month,Year,Price_ln
Fawkner,4,h,S,Hodges,13.1,3060.0,4.0,2.0,4.0,625.0,140.0,1960.0,Moreland,-37.71112,144.97357,Northern Metropolitan,5070.0,27,5,2017,13.592367006650065
Fawkner,3,h,S,hockingstuart,13.1,3060.0,3.0,2.0,2.0,572.0,144.22205145826868,1970.0,Moreland,-37.70145,144.96200000000005,Northern Metropolitan,5070.0,27,5,2017,13.5985975564007
Fawkner,2,h,S,Brad,13.1,3060.0,2.0,1.0,4.0,687.0,94.0,1960.0,Moreland,-37.71833,144.96935,Northern Metropolitan,5070.0,27,5,2017,13.574712071411344
Fawkner,3,t,S,Brad,13.1,3060.0,3.0,1.0,1.0,164.0,144.22205145826868,2003.0,Moreland,-37.71976,144.97121,Northern Metropolitan,5070.0,27,5,2017,13.265597545490236
Ferntree Gully,3,t,S,Philip,24.8,3156.0,3.0,2.0,2.0,239.0,144.22205145826868,1970.0,Knox,-37.886,145.28646,Eastern Metropolitan,10788.0,27,5,2017,13.415032991367148
Ferntree Gully,2,u,S,Schroeder,24.8,3156.0,2.0,2.0,1.0,306.0,120.0,2011.0,Knox,-37.87275,145.26325,Eastern Metropolitan,10788.0,27,5,2017,13.332624302887524
Fitzroy North,2,h,S,Woodards,3.6,3068.0,2.0,1.0,1.0,167.0,144.22205145826868,1970.0,Yarra,-37.78219,144.98371,Northern Metropolitan,6244.0,27,5,2017,14.093899583504463
Fitzroy North,2,h,S,Nelson,3.6,3068.0,2.0,1.0,0.0,121.0,144.22205145826868,1970.0,Yarra,-37.78534000000001,144.98125,Northern Metropolitan,6244.0,27,5,2017,13.77468856344402
Fitzroy North,1,u,S,Jellis,3.6,3068.0,1.0,1.0,1.0,0.0,144.22205145826868,1970.0,Yarra,-37.78737,144.98735,Northern Metropolitan,6244.0,27,5,2017,13.112313041550827
Flemington,2,h,S,Nelson,3.4,3031.0,2.0,1.0,1.0,180.0,82.0,1900.0,Moonee Valley,-37.7839,144.92727,Northern Metropolitan,3593.0,27,5,2017,13.805460222110773
Footscray,3,h,S,Burnham,5.1,3011.0,3.0,1.0,0.0,390.0,144.22205145826868,1970.0,Maribyrnong,-37.79977,144.88887,Western Metropolitan,7570.0,27,5,2017,13.9108207377686
Footscray,2,t,S,Biggin,5.1,3011.0,2.0,1.0,1.0,43.0,86.0,2010.0,Maribyrnong,-37.78822,144.88361,Western Metropolitan,7570.0,27,5,2017,13.028052697933088
Forest Hill,2,h,SP,Fletchers,15.4,3131.0,2.0,1.0,1.0,189.0,73.0,2001.0,Whitehorse,-37.83283,145.17533,Eastern Metropolitan,4385.0,27,5,2017,13.42984807715229
Forest Hill,5,h,S,Noel,15.4,3131.0,5.0,3.0,2.0,477.0,144.22205145826868,1970.0,Whitehorse,-37.84252,145.17258,Eastern Metropolitan,4385.0,27,5,2017,14.001990124906893
Frankston,3,h,S,Community,38.0,3199.0,3.0,1.0,2.0,602.0,144.22205145826868,1970.0,Frankston,-38.13759,145.17054,South-Eastern Metropolitan,17055.0,27,5,2017,13.104199406776658
Frankston,3,h,S,Purplebricks,38.0,3199.0,3.0,1.0,1.0,623.0,144.22205145826868,1970.0,Frankston,-38.13669,145.14049,South-Eastern Metropolitan,17055.0,27,5,2017,13.24634935718532
Frankston,3,h,S,Harcourts,38.0,3199.0,3.0,1.0,1.0,650.0,144.22205145826868,1970.0,Frankston,-38.15882,145.12913999999995,South-Eastern Metropolitan,17055.0,27,5,2017,13.514405465180353
Frankston South,4,h,SP,U,38.0,3199.0,4.0,3.0,2.0,1659.0,144.22205145826868,1890.0,Frankston,-38.16121,145.10381,South-Eastern Metropolitan,7566.0,27,5,2017,14.151982794585487
Gardenvale,5,h,S,Biggin,7.2,3185.0,5.0,2.0,2.0,538.0,144.22205145826868,1970.0,Glen Eira,-37.89989,145.00883000000005,Southern Metropolitan,534.0,27,5,2017,14.446782334806132
Gladstone Park,3,h,S,Jason,12.9,3043.0,3.0,1.0,1.0,935.0,130.0,1975.0,Hume,-37.69744,144.89073,Western Metropolitan,3285.0,27,5,2017,13.534473028231162
Gladstone Park,4,h,S,YPA,12.9,3043.0,4.0,2.0,2.0,634.0,144.22205145826868,1980.0,Hume,-37.68368,144.88976,Western Metropolitan,3285.0,27,5,2017,13.36138027787483
Glen Iris,2,u,S,Jellis,7.3,3146.0,2.0,1.0,1.0,730.0,93.0,1875.0,Stonnington,-37.85563,145.04369,Southern Metropolitan,10412.0,27,5,2017,13.543701834668783
Glen Iris,2,u,S,hockingstuart,7.3,3146.0,2.0,1.0,1.0,0.0,144.22205145826868,1970.0,Stonnington,-37.85285,145.04608000000005,Southern Metropolitan,10412.0,27,5,2017,13.124361380067002
Glen Iris,4,h,S,Marshall,7.3,3146.0,4.0,3.0,3.0,1064.0,144.22205145826868,1970.0,Boroondara,-37.86224,145.06406,Southern Metropolitan,10412.0,27,5,2017,14.887094174244465
Glen Iris,3,t,S,hockingstuart,7.3,3146.0,3.0,2.0,2.0,313.0,160.0,1995.0,Boroondara,-37.85385,145.06473,Southern Metropolitan,10412.0,27,5,2017,14.2216421106156
Glen Iris,3,h,S,J,7.3,3146.0,3.0,2.0,2.0,409.0,144.22205145826868,1970.0,Boroondara,-37.84965,145.05903999999995,Southern Metropolitan,10412.0,27,5,2017,14.22097566607244
Glen Iris,3,h,S,Abercromby's,7.3,3146.0,3.0,2.0,2.0,0.0,144.22205145826868,1970.0,Boroondara,-37.85139,145.05835,Southern Metropolitan,10412.0,27,5,2017,14.180153671552183
Glen Iris,3,u,S,Fletchers,7.3,3146.0,3.0,2.0,2.0,296.0,144.22205145826868,1970.0,Boroondara,-37.85948,145.08571,Southern Metropolitan,10412.0,27,5,2017,14.100689500197937
Glen Waverley,4,h,S,Ray,16.7,3150.0,4.0,2.0,2.0,690.0,144.22205145826868,1970.0,Monash,-37.90004,145.17205,Eastern Metropolitan,15321.0,27,5,2017,13.937728190688523
Glen Waverley,4,h,S,McGrath,16.7,3150.0,4.0,2.0,2.0,762.0,144.22205145826868,1970.0,Monash,-37.86584000000001,145.16502,Eastern Metropolitan,15321.0,27,5,2017,14.101441097377249
Glen Waverley,4,h,S,Harcourts,16.7,3150.0,4.0,2.0,2.0,726.0,101.0,1961.0,Monash,-37.89814000000001,145.14457,Eastern Metropolitan,15321.0,27,5,2017,13.9108207377686
Glen Waverley,3,u,S,McGrath,16.7,3150.0,3.0,2.0,2.0,328.0,152.0,1980.0,Monash,-37.86931,145.15081,Eastern Metropolitan,15321.0,27,5,2017,13.94214320889764
Glenroy,4,h,PI,Eview,11.2,3046.0,4.0,1.0,2.0,587.0,144.22205145826868,1970.0,Moreland,-37.69897,144.90998000000005,Northern Metropolitan,8870.0,27,5,2017,13.386264921190707
Glenroy,3,h,S,Brad,11.2,3046.0,3.0,1.0,1.0,746.0,152.0,1960.0,Moreland,-37.71051,144.90925,Northern Metropolitan,8870.0,27,5,2017,13.670484785914017
Glenroy,1,u,SP,Brad,11.2,3046.0,1.0,1.0,1.0,124.0,75.0,1980.0,Moreland,-37.70917,144.92291,Northern Metropolitan,8870.0,27,5,2017,12.800779753276867
Glenroy,3,h,S,Eview,11.2,3046.0,3.0,1.0,1.0,584.0,153.0,1960.0,Moreland,-37.71016,144.9215,Northern Metropolitan,8870.0,27,5,2017,13.734300502538732
Glenroy,2,h,S,Ray,11.2,3046.0,2.0,1.0,2.0,650.0,144.22205145826868,1970.0,Moreland,-37.69712,144.91949,Northern Metropolitan,8870.0,27,5,2017,13.38472764187182
Glenroy,3,h,S,Stockdale,11.2,3046.0,3.0,2.0,6.0,697.0,174.0,1960.0,Moreland,-37.69647,144.9113,Northern Metropolitan,8870.0,27,5,2017,13.778327766836558
Glenroy,3,h,S,Barry,11.2,3046.0,3.0,1.0,1.0,641.0,144.22205145826868,1970.0,Moreland,-37.70757,144.90782,Northern Metropolitan,8870.0,27,5,2017,13.610943392223
Greensborough,3,h,S,Darren,16.1,3088.0,3.0,1.0,3.0,580.0,142.0,1962.0,Banyule,-37.71536,145.10205,Northern Metropolitan,8524.0,27,5,2017,13.514405465180353
Greenvale,5,h,S,Stockdale,20.4,3059.0,5.0,2.0,2.0,877.0,144.22205145826868,1980.0,Hume,-37.63823,144.88675,Northern Metropolitan,4864.0,27,5,2017,13.527828485512494
Greenvale,4,h,S,YPA,20.4,3059.0,4.0,2.0,1.0,633.0,270.0,2004.0,Hume,-37.63958,144.90267,Northern Metropolitan,4864.0,27,5,2017,13.500799813124575
Greenvale,3,h,S,RW,20.4,3059.0,3.0,2.0,2.0,711.0,154.0,1985.0,Hume,-37.64297,144.88796000000005,Northern Metropolitan,4864.0,27,5,2017,13.554145793829866
Greenvale,3,h,VB,Barry,20.4,3059.0,3.0,2.0,2.0,392.0,144.22205145826868,2013.0,Hume,-37.62458,144.88546000000005,Northern Metropolitan,4864.0,27,5,2017,13.217673557208654
Hadfield,3,h,S,Stockdale,11.2,3046.0,3.0,1.0,6.0,700.0,144.22205145826868,1970.0,Moreland,-37.70569,144.94048,Northern Metropolitan,2606.0,27,5,2017,13.676248490630767
Hampton,4,h,S,Marshall,13.8,3188.0,4.0,2.0,2.0,630.0,144.22205145826868,1970.0,Bayside,-37.93571,145.00964,Southern Metropolitan,5454.0,27,5,2017,14.881943948268148
Hampton,2,h,S,Hodges,13.8,3188.0,2.0,1.0,2.0,765.0,144.22205145826868,1970.0,Bayside,-37.93594,145.0195,Southern Metropolitan,5454.0,27,5,2017,14.343193298796688
Hampton,4,h,SP,Hodges,13.8,3188.0,4.0,2.0,2.0,726.0,200.0,1925.0,Bayside,-37.93167,145.00134,Southern Metropolitan,5454.0,27,5,2017,14.75160391713461
Hampton Park,3,h,S,Harcourts,33.3,3976.0,3.0,2.0,3.0,646.0,144.22205145826868,1970.0,Casey,-38.03378,145.2621,South-Eastern Metropolitan,8256.0,27,5,2017,13.237476184504834
Hawthorn,2,u,SP,Marshall,5.3,3122.0,2.0,1.0,1.0,279.0,144.22205145826868,1970.0,Boroondara,-37.82676,145.04443999999995,Southern Metropolitan,11308.0,27,5,2017,13.17115354157376
Hawthorn,4,h,PI,RT,5.3,3122.0,4.0,2.0,2.0,750.0,192.0,1910.0,Boroondara,-37.81557,145.04281,Southern Metropolitan,11308.0,27,5,2017,14.845129975145433
Hawthorn,3,h,PI,Marshall,5.3,3122.0,3.0,1.0,1.0,271.0,144.22205145826868,1970.0,Boroondara,-37.81816,145.03938,Southern Metropolitan,11308.0,27,5,2017,14.44144898883077
Hawthorn,3,h,S,Marshall,5.3,3122.0,3.0,2.0,2.0,273.0,144.22205145826868,1900.0,Boroondara,-37.81625,145.03789,Southern Metropolitan,11308.0,27,5,2017,14.692020419826585
Hawthorn,3,h,S,Jellis,5.3,3122.0,3.0,1.0,2.0,261.0,144.22205145826868,1890.0,Boroondara,-37.81965,145.02366999999995,Southern Metropolitan,11308.0,27,5,2017,14.485900751401603
Hawthorn,3,h,SP,Marshall,5.3,3122.0,3.0,1.0,2.0,290.0,110.0,1900.0,Boroondara,-37.81767,145.04041,Southern Metropolitan,11308.0,27,5,2017,14.347314588115456
Hawthorn,2,u,VB,Gary,5.3,3122.0,2.0,2.0,1.0,0.0,144.22205145826868,1970.0,Boroondara,-37.8213,145.02913,Southern Metropolitan,11308.0,27,5,2017,13.122363377404328
Hawthorn,4,h,S,Marshall,5.3,3122.0,4.0,2.0,2.0,446.0,274.0,2002.0,Boroondara,-37.82785,145.03816,Southern Metropolitan,11308.0,27,5,2017,15.038991828678252
Hawthorn,4,h,S,Jellis,5.3,3122.0,4.0,2.0,1.0,595.0,144.22205145826868,1970.0,Boroondara,-37.81396,145.01899,Southern Metropolitan,11308.0,27,5,2017,15.176487111099874
Hawthorn,2,u,S,Marshall,5.3,3122.0,2.0,1.0,1.0,0.0,144.22205145826868,1970.0,Boroondara,-37.82887,145.03676000000004,Southern Metropolitan,11308.0,27,5,2017,13.454540689742661
Hawthorn East,2,u,S,Jellis,6.2,3123.0,2.0,1.0,2.0,966.0,87.0,1970.0,Boroondara,-37.82524,145.05568,Southern Metropolitan,6482.0,27,5,2017,13.595487133986309
Hawthorn East,1,u,S,Jellis,6.2,3123.0,1.0,1.0,0.0,0.0,50.0,1960.0,Boroondara,-37.8327,145.05428,Southern Metropolitan,6482.0,27,5,2017,12.996800154428984
Hawthorn East,3,h,S,Jellis,6.2,3123.0,3.0,2.0,4.0,522.0,144.22205145826868,1970.0,Boroondara,-37.82701,145.0541,Southern Metropolitan,6482.0,27,5,2017,14.80132735248704
Hawthorn East,2,u,S,hockingstuart,6.2,3123.0,2.0,1.0,1.0,1324.0,72.0,1970.0,Boroondara,-37.83012,145.04751000000005,Southern Metropolitan,6482.0,27,5,2017,13.122363377404328
Heidelberg,2,t,S,Miles,8.9,3084.0,2.0,1.0,2.0,154.0,107.0,1985.0,Banyule,-37.75343,145.06328,Eastern Metropolitan,2890.0,27,5,2017,13.51169910358261
Heidelberg Heights,3,t,SA,Barry,8.8,3081.0,3.0,2.0,2.0,192.0,144.22205145826868,1970.0,Banyule,-37.74128,145.05607,Eastern Metropolitan,2947.0,27,5,2017,13.480037821676145
Heidelberg Heights,3,h,S,Barry,8.8,3081.0,3.0,1.0,0.0,583.0,92.5,1945.0,Banyule,-37.73752,145.05228,Eastern Metropolitan,2947.0,27,5,2017,13.592367006650065
Heidelberg Heights,2,t,S,Jellis,8.8,3081.0,2.0,1.0,1.0,129.0,106.0,2013.0,Banyule,-37.74931,145.05505,Eastern Metropolitan,2947.0,27,5,2017,13.42984807715229
Heidelberg Heights,3,h,S,Haughton,8.8,3081.0,3.0,1.0,2.0,648.0,144.22205145826868,1970.0,Banyule,-37.73658,145.05341,Eastern Metropolitan,2947.0,27,5,2017,13.825460888817442
Heidelberg Heights,3,u,VB,Miles,8.8,3081.0,3.0,1.0,1.0,277.0,144.22205145826868,1970.0,Banyule,-37.73426,145.05986,Eastern Metropolitan,2947.0,27,5,2017,13.353475098367715
Heidelberg West,3,h,S,Haughton,8.8,3081.0,3.0,1.0,2.0,377.0,115.96,1960.0,Banyule,-37.73712,145.0369,Eastern Metropolitan,2674.0,27,5,2017,13.312983737012978
Heidelberg West,3,h,S,Haughton,8.8,3081.0,3.0,1.0,2.0,429.0,109.0,1950.0,Banyule,-37.73704,145.03697,Eastern Metropolitan,2674.0,27,5,2017,13.270783382522602
Heidelberg West,2,u,S,Miles,8.8,3081.0,2.0,1.0,1.0,94.0,144.22205145826868,1970.0,Banyule,-37.74432,145.04721,Eastern Metropolitan,2674.0,27,5,2017,13.003579841414362
Heidelberg West,2,h,S,Ray,8.8,3081.0,2.0,2.0,1.0,220.0,144.22205145826868,1970.0,Banyule,-37.73549000000001,145.0487,Eastern Metropolitan,2674.0,27,5,2017,13.184398768323781
Highett,3,h,S,hockingstuart,16.0,3190.0,3.0,2.0,3.0,598.0,137.0,1960.0,Bayside,-37.95357,145.02651,Southern Metropolitan,4794.0,27,5,2017,14.28551418721001
Hillside,4,h,S,Barry,18.0,3037.0,4.0,2.0,2.0,661.0,196.0,1999.0,Brimbank,-37.69655,144.75538,Western Metropolitan,5556.0,27,5,2017,13.425426551894413
Hillside,4,h,S,Brad,18.0,3037.0,4.0,2.0,2.0,704.0,230.0,2004.0,Melton,-37.68175,144.74087,Western Metropolitan,5556.0,27,5,2017,13.511021367196111
Hoppers Crossing,3,h,SP,Barry,18.4,3029.0,3.0,2.0,2.0,530.0,169.0,1999.0,Wyndham,-37.86713,144.71086,Western Metropolitan,13830.0,27,5,2017,13.16158409055761
Hoppers Crossing,3,h,S,Triwest,18.4,3029.0,3.0,2.0,2.0,540.0,144.22205145826868,1974.0,Wyndham,-37.8765,144.69638,Western Metropolitan,13830.0,27,5,2017,13.22329409598277
Hoppers Crossing,3,h,S,Ray,18.4,3029.0,3.0,2.0,1.0,435.0,144.22205145826868,1970.0,Wyndham,-37.86767,144.68409,Western Metropolitan,13830.0,27,5,2017,12.943236711506893
Hoppers Crossing,3,h,S,Sweeney,18.4,3029.0,3.0,1.0,1.0,663.0,142.0,1995.0,Wyndham,-37.86658,144.71221,Western Metropolitan,13830.0,27,5,2017,13.132313708257497
Hoppers Crossing,3,h,S,YPA,18.4,3029.0,3.0,1.0,1.0,581.0,144.22205145826868,1970.0,Wyndham,-37.87711,144.68825,Western Metropolitan,13830.0,27,5,2017,13.106233995474446
Hoppers Crossing,4,h,VB,hockingstuart,18.4,3029.0,4.0,2.0,3.0,800.0,158.0,1990.0,Wyndham,-37.87051,144.7141,Western Metropolitan,13830.0,27,5,2017,13.42984807715229
Hoppers Crossing,4,h,S,Barry,18.4,3029.0,4.0,2.0,2.0,546.0,144.22205145826868,1970.0,Wyndham,-37.85146,144.67109,Western Metropolitan,13830.0,27,5,2017,13.064734264567692
Hoppers Crossing,3,h,S,Greg,18.4,3029.0,3.0,1.0,2.0,537.0,121.84,1980.0,Wyndham,-37.87016,144.70606,Western Metropolitan,13830.0,27,5,2017,13.00019574343012
Hughesdale,3,u,S,Ray,12.3,3166.0,3.0,2.0,2.0,311.0,127.0,2000.0,Monash,-37.89829,145.08141,Southern Metropolitan,3145.0,27,5,2017,14.000744536205264
Hughesdale,3,h,VB,hockingstuart,12.3,3166.0,3.0,1.0,2.0,603.0,144.22205145826868,1970.0,Monash,-37.90192,145.0756,Southern Metropolitan,3145.0,27,5,2017,14.038654109278484
Ivanhoe,3,h,S,Nelson,7.8,3079.0,3.0,1.0,2.0,424.0,114.0,1950.0,Banyule,-37.76353,145.02941,Eastern Metropolitan,5549.0,27,5,2017,14.204168547756057
Ivanhoe East,3,h,S,Nelson,7.8,3079.0,3.0,1.0,2.0,617.0,158.0,1930.0,Banyule,-37.77212,145.05813,Eastern Metropolitan,1554.0,27,5,2017,14.310206799800381
Jacana,3,h,S,YPA,14.0,3047.0,3.0,1.0,1.0,708.0,90.0,1960.0,Hume,-37.68825,144.91484,Northern Metropolitan,851.0,27,5,2017,13.288724914619554
Keilor,3,h,S,O'Brien,14.5,3036.0,3.0,1.0,1.0,589.0,157.0,1965.0,Brimbank,-37.7143,144.8315,Western Metropolitan,2339.0,27,5,2017,13.704578997256993
Keilor Downs,4,h,S,Nelson,15.5,3038.0,4.0,2.0,3.0,696.0,144.22205145826868,1980.0,Brimbank,-37.72394,144.8147,Western Metropolitan,3656.0,27,5,2017,13.579788224443204
Keilor East,3,h,S,Barry,11.7,3033.0,3.0,1.0,0.0,534.0,144.22205145826868,1965.0,Moonee Valley,-37.7444,144.86123999999995,Western Metropolitan,5629.0,27,5,2017,13.623138665316818
Keilor East,3,h,S,Barry,11.7,3033.0,3.0,2.0,4.0,546.0,144.22205145826868,1970.0,Moonee Valley,-37.74761,144.8521,Western Metropolitan,5629.0,27,5,2017,13.599839021488766
Keilor East,4,h,S,Nelson,11.7,3033.0,4.0,2.0,2.0,535.0,144.22205145826868,1970.0,Moonee Valley,-37.74083,144.85545,Western Metropolitan,5629.0,27,5,2017,13.45597438174451
Keilor Park,3,h,S,Nelson,10.4,3042.0,3.0,2.0,1.0,468.0,144.0,1970.0,Brimbank,-37.72203,144.85994,Western Metropolitan,1119.0,27,5,2017,13.531156275605168
Kensington,1,u,SP,Edward,3.4,3031.0,1.0,1.0,1.0,0.0,56.0,2008.0,Melbourne,-37.79741,144.92614,Northern Metropolitan,5263.0,27,5,2017,12.89921982609012
Kensington,1,t,S,Nelson,3.4,3031.0,1.0,1.0,0.0,91.0,144.22205145826868,2006.0,Melbourne,-37.7914,144.93076000000005,Northern Metropolitan,5263.0,27,5,2017,13.480037821676145
Kew,3,h,SP,Biggin,5.4,3101.0,3.0,1.0,2.0,257.0,144.22205145826868,1920.0,Boroondara,-37.81176,145.02807,Southern Metropolitan,10331.0,27,5,2017,14.077874822431765
Kew,3,u,S,Jellis,5.4,3101.0,3.0,1.0,1.0,1096.0,144.22205145826868,1970.0,Boroondara,-37.81207,145.0371,Southern Metropolitan,10331.0,27,5,2017,13.399995114002609
Kew,4,h,PI,Jellis,5.4,3101.0,4.0,3.0,1.0,638.0,144.22205145826868,1970.0,Boroondara,-37.80719000000001,145.02248,Southern Metropolitan,10331.0,27,5,2017,14.70134208235372
Kew,2,t,S,Jellis,5.4,3101.0,2.0,1.0,3.0,193.0,107.0,1995.0,Boroondara,-37.79438,145.03368999999995,Southern Metropolitan,10331.0,27,5,2017,13.623138665316818
Kew,2,u,S,Nelson,5.4,3101.0,2.0,1.0,1.0,0.0,80.0,1970.0,Boroondara,-37.80154,145.03258,Southern Metropolitan,10331.0,27,5,2017,13.432784936825598
Kew,5,h,S,Kay,5.4,3101.0,5.0,2.0,2.0,842.0,144.22205145826868,1970.0,Boroondara,-37.80469,145.05213,Southern Metropolitan,10331.0,27,5,2017,14.978817605564196
Kew,3,h,PI,Ray,5.4,3101.0,3.0,2.0,2.0,200.0,144.22205145826868,1970.0,Boroondara,-37.7948,145.0364,Southern Metropolitan,10331.0,27,5,2017,13.919870573288517
Kew East,4,h,S,Jellis,7.3,3102.0,4.0,1.0,2.0,836.0,173.0,1910.0,Boroondara,-37.79702,145.05352,Southern Metropolitan,2671.0,27,5,2017,14.629990023691745
Kew East,3,h,VB,Noel,7.3,3102.0,3.0,3.0,1.0,204.0,144.22205145826868,1970.0,Boroondara,-37.7927,145.05348999999995,Southern Metropolitan,2671.0,27,5,2017,14.316285845876763
Keysborough,4,h,S,Buxton,25.2,3173.0,4.0,2.0,2.0,560.0,305.0,2005.0,Greater Dandenong,-38.00512,145.14935,South-Eastern Metropolitan,8459.0,27,5,2017,14.038654109278484
Kings Park,5,h,SP,Ray,14.0,3021.0,5.0,2.0,3.0,545.0,171.0,1972.0,Brimbank,-37.7323,144.77861,Western Metropolitan,2878.0,27,5,2017,13.16158409055761
Knoxfield,4,h,S,Ray,23.3,3180.0,4.0,2.0,2.0,900.0,281.0,1994.0,Knox,-37.87695,145.2547,Eastern Metropolitan,2949.0,27,5,2017,14.01272072725198
Knoxfield,4,h,S,Noel,23.3,3180.0,4.0,2.0,2.0,620.0,144.22205145826868,1970.0,Knox,-37.88308,145.24953,Eastern Metropolitan,2949.0,27,5,2017,13.825460888817442
Lalor,2,u,S,Harcourts,16.3,3075.0,2.0,1.0,2.0,138.0,144.22205145826868,1970.0,Whittlesea,-37.67527000000001,145.02775,Northern Metropolitan,8279.0,27,5,2017,12.855790268162783
Lalor,3,h,S,Ray,16.3,3075.0,3.0,2.0,2.0,534.0,121.0,1980.0,Whittlesea,-37.67323,145.03976,Northern Metropolitan,8279.0,27,5,2017,13.304684934198283
Lalor,3,h,S,Love,16.3,3075.0,3.0,1.0,1.0,533.0,160.0,1970.0,Whittlesea,-37.67605,145.03956000000005,Northern Metropolitan,8279.0,27,5,2017,13.096019402064726
Lalor,3,h,S,Love,16.3,3075.0,3.0,1.0,2.0,640.0,140.0,1975.0,Whittlesea,-37.6591,145.00548999999995,Northern Metropolitan,8279.0,27,5,2017,13.256894270361935
Lower Plenty,2,u,PI,Morrison,14.6,3093.0,2.0,2.0,2.0,248.0,120.0,1995.0,Banyule,-37.72473,145.11657,Eastern Metropolitan,1624.0,27,5,2017,13.38472764187182
Maidstone,3,h,S,hockingstuart,6.4,3012.0,3.0,1.0,2.0,417.0,144.22205145826868,1970.0,Maribyrnong,-37.78867,144.87397,Western Metropolitan,3873.0,27,5,2017,13.583578500616985
Malvern,4,h,PI,Marshall,5.9,3144.0,4.0,2.0,2.0,510.0,144.22205145826868,1970.0,Stonnington,-37.863,145.03946000000005,Southern Metropolitan,4675.0,27,5,2017,14.836161305162673
Malvern,3,h,PI,Jellis,5.9,3144.0,3.0,2.0,0.0,312.0,141.0,1920.0,Stonnington,-37.86162,145.03065,Southern Metropolitan,4675.0,27,5,2017,14.346138809026444
Malvern East,3,t,S,Jellis,8.4,3145.0,3.0,1.0,1.0,206.0,110.0,1980.0,Stonnington,-37.87107,145.04991,Southern Metropolitan,8801.0,27,5,2017,13.87377946608825
Malvern East,4,h,S,Marshall,8.4,3145.0,4.0,2.0,0.0,589.0,144.22205145826868,1970.0,Stonnington,-37.87391,145.05562,Southern Metropolitan,8801.0,27,5,2017,14.690979295318174
Maribyrnong,2,u,S,hockingstuart,4.3,3032.0,2.0,1.0,1.0,81.0,88.0,1980.0,Maribyrnong,-37.77323,144.89268,Western Metropolitan,4918.0,27,5,2017,13.180632285528304
Maribyrnong,2,u,SP,Raine,4.3,3032.0,2.0,1.0,1.0,0.0,93.0,1940.0,Maribyrnong,-37.77296,144.88057,Western Metropolitan,4918.0,27,5,2017,13.017002861746503
Maribyrnong,4,h,SP,Biggin,4.3,3032.0,4.0,2.0,4.0,251.0,144.22205145826868,1970.0,Maribyrnong,-37.7839,144.89431000000005,Western Metropolitan,4918.0,27,5,2017,14.227951279808863
Maribyrnong,2,u,S,Biggin,4.3,3032.0,2.0,1.0,1.0,4977.0,79.0,2000.0,Maribyrnong,-37.77367,144.88161000000005,Western Metropolitan,4918.0,27,5,2017,12.774223335915433
McKinnon,2,h,SP,McGrath,11.4,3204.0,2.0,1.0,2.0,368.0,144.22205145826868,1920.0,Glen Eira,-37.91304,145.0373,Southern Metropolitan,2397.0,27,5,2017,14.038654109278484
McKinnon,5,h,S,Hodges,11.4,3204.0,5.0,2.0,2.0,904.0,144.22205145826868,1970.0,Glen Eira,-37.91074,145.03068000000005,Southern Metropolitan,2397.0,27,5,2017,14.648419680899378
Melbourne,2,u,S,Harcourts,0.0,3000.0,2.0,1.0,1.0,0.0,86.0,1976.0,Melbourne,-37.81267,144.96273,Northern Metropolitan,17496.0,27,5,2017,13.487006490992238
Melton,3,h,SP,PRDNationwide,31.7,3337.0,3.0,1.0,4.0,600.0,122.86,1975.0,Melton,-37.68734,144.58001000000004,Western Victoria,3600.0,27,5,2017,12.594730635321957
Melton South,4,h,S,hockingstuart,29.8,3338.0,4.0,2.0,1.0,587.0,149.0,1990.0,Melton,-37.69392,144.57468,Western Victoria,4718.0,27,5,2017,12.758519943986984
Melton West,3,h,S,Reliance,31.7,3337.0,3.0,2.0,2.0,740.0,119.0,1985.0,Melton,-37.68052,144.55106,Northern Victoria,6065.0,27,5,2017,12.92391243868049
Mentone,3,t,S,Buxton,20.0,3194.0,3.0,1.0,2.0,309.0,144.22205145826868,1970.0,Kingston,-37.98009,145.06118,South-Eastern Metropolitan,6162.0,27,5,2017,13.825460888817442
Mentone,5,h,S,Greg,20.0,3194.0,5.0,2.0,2.0,720.0,174.0,1975.0,Kingston,-37.98439000000001,145.06812,South-Eastern Metropolitan,6162.0,27,5,2017,14.210925330218936
Middle Park,3,h,PI,Greg,3.0,3206.0,3.0,2.0,1.0,411.0,144.22205145826868,1970.0,Port Phillip,-37.85327,144.96223,Southern Metropolitan,2019.0,27,5,2017,15.137266397946593
Middle Park,3,h,VB,Greg,3.0,3206.0,3.0,2.0,0.0,138.0,155.0,1885.0,Port Phillip,-37.84962,144.95856,Southern Metropolitan,2019.0,27,5,2017,14.375126345899696
Mill Park,2,t,S,Ray,17.9,3082.0,2.0,1.0,1.0,114.0,92.0,1970.0,Whittlesea,-37.67761,145.06132,Northern Metropolitan,10529.0,27,5,2017,13.083102663451026
Mill Park,5,h,SP,Ray,17.9,3082.0,5.0,2.0,2.0,574.0,144.22205145826868,1970.0,Whittlesea,-37.66936,145.05413,Northern Metropolitan,10529.0,27,5,2017,13.493926933836812
Mitcham,2,u,S,Barry,17.2,3132.0,2.0,1.0,1.0,300.0,90.0,2011.0,Whitehorse,-37.80574,145.18832,Eastern Metropolitan,6871.0,27,5,2017,13.45166712454693
